production_type,product_name,FQS,product_FQS,practice,mean,sd,nobs,q0,q5,q25,q50,q75,q95,q100,se,match,practice_subset
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_produced_A.3.2,33.4742363518329,24.4473129483161,64,0.0550335570469542,1.23283972460596,15.6079055931337,28.1839467272171,45.4505983233599,84.0031869825492,86.91875490517,3.05591411853952,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_produced_A.3.3,2.46288645217923,1.28958459986543,64,1,1,1.6411549480403,2.02667482796595,2.85272922165214,5.05542347108752,5.34098311458812,0.161198074983178,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_produced_A.4.3,0.30352331735567,0.159134759443391,64,0,0.00165076157651653,0.187895231116152,0.332257978830737,0.412711223678349,0.535167671773078,0.59387172470346,0.0198918449304239,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_produced_A.4.5,167.616191258212,50.1361873583272,64,30.9840518542525,111.709603267901,142.15158853201,157.601733865848,195.32527259487,249.306777410742,290.191423432112,6.2670234197909,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_produced_A.5.1,82.823359614664,63.8648953181749,64,0,0,22.8240835804458,77.4739242348702,133.064664862545,191.246164073005,234.682320441989,7.98311191477186,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_produced_yield,5957.37156965538,1239.17174876493,64,1500,3553.43062415806,5499.28345915591,6380.18492310542,6586.76888162112,7032.33038567592,7955.16651454736,154.896468595616,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_purchased_A.2.1,47.5381918515821,1.82169195721016,64,45.8914926902155,45.8914926902155,45.8914926902155,47.0258763348768,48.8264701842029,50.6398273419563,53.4366427954448,0.22771149465127,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_purchased_A.2.2,3.15234369370925,0.039736151607001,64,3.02368212717814,3.08468842543661,3.12424277196207,3.1635187153488,3.18826276733101,3.18826276733101,3.18826276733101,0.00496701895087512,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_purchased_A.3.1,52.5098780373074,0.0204464501515395,64,52.491395685127,52.491395685127,52.491395685127,52.5041278699245,52.5243375174654,52.5446904188361,52.5760815371459,0.00255580626894244,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_purchased_A.3.2,88.9287174283474,2.2515172700453,64,81.6385363886505,85.095255989204,87.3364718771495,89.5619129743939,90.9639526313749,90.9639526313749,90.9639526313749,0.281439658755663,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_purchased_A.3.3,3.61902616396142,0.0485847047703385,64,3.4617138935879,3.53630523850055,3.58466765334458,3.63268966948982,3.66294379354962,3.66294379354962,3.66294379354962,0.00607308809629232,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_purchased_A.4.3,0.478416577147222,0.0173326490324065,64,0.422295244646305,0.448905792314291,0.466159139161074,0.483291048382473,0.494084241766896,0.494084241766896,0.494084241766896,0.00216658112905081,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_purchased_A.4.5,143.31766515175,1.20183232164383,64,142.231281546487,142.231281546487,142.231281546487,142.979673130422,144.167586310643,145.363919880787,147.209074434152,0.150229040205479,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_purchased_A.5.1,119.469128888905,1.72381596712177,64,113.887590320833,116.534138282323,118.250067262663,119.953918682485,121.027354085089,121.027354085089,121.027354085089,0.215476995890222,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_purchased_yield,4361.55622235323,202.167413842632,64,4178.80912863484,4178.80912863484,4178.80912863484,4304.70055986111,4504.5265515489,4705.76898746406,5016.15348742794,25.270926730329,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_yield,4747.95509607809,264.980460426348,64,4281.13104539104,4461.09090852002,4584.39226926468,4684.70523608552,4822.21279324987,5294.19038643522,5680.64504629011,33.1225575532936,no_match,feed
milk,Lait,Conventionnel,Lait - Conventionnel,feed_A.2.1,53.1926877870806,19.0409619946127,883,13.4448235327837,33.3922110447892,40.856783357843,47.1439534160154,60.4352110058357,90.9437850142211,159.834801574632,0.640779389601827,no_match,feed
milk,Lait,Conventionnel,Lait - Conventionnel,feed_A.2.2,3.06552426213927,0.48805320400749,883,1.16903728338943,2.33022280648588,2.7960371473831,3.04675814623096,3.30302495587074,3.96201755525182,5.85659171201111,0.0164242980079272,no_match,feed
milk,Lait,Conventionnel,Lait - Conventionnel,feed_A.3.1,57.360103907387,14.4650112170624,883,1.02277799504016,35.505078174297,48.7989114872981,56.4366814248976,65.5031170958615,81.6316011618837,117.372412687637,0.486786385103612,no_match,feed
milk,Lait,Conventionnel,Lait - Conventionnel,feed_A.3.2,81.6421404819724,14.2762931429236,883,20.2527174768768,54.7952449066638,74.3621820468957,84.0428611721164,91.045805959105,100.136717508117,132.661986147795,0.48043551625635,no_match,feed
milk,Lait,Conventionnel,Lait - Conventionnel,feed_A.3.3,3.46796058168018,0.458905755512755,883,1.41881594197429,2.60270099407589,3.27702775630739,3.4893664395579,3.66903272855005,4.21054716582793,5.47549325359276,0.0154434082682076,no_match,feed
milk,Lait,Conventionnel,Lait - Conventionnel,feed_A.4.3,0.384051651923096,0.0772445498558754,883,0.0102189082997366,0.228770693558337,0.347705301108122,0.398779403417757,0.437459687608179,0.478858997278031,0.572510867836483,0.0025994860722226,no_match,feed
milk,Lait,Conventionnel,Lait - Conventionnel,feed_A.4.5,153.416704743276,18.6595814336244,883,88.4635294672454,122.94185496127,142.434968950112,154.136921526735,163.893092396169,182.15041878878,267.736853404655,0.627944911850899,no_match,feed
milk,Lait,Conventionnel,Lait - Conventionnel,feed_A.5.1,104.529525902204,19.432609830483,883,4.77429001995817,64.5086984960557,98.0866709009632,109.540293029001,116.162365250485,126.440942148084,163.638389996659,0.653959388662739,no_match,feed
milk,Lait,Conventionnel,Lait - Conventionnel,feed_grassland_A.2.1,NA,NA,883,NA,NA,NA,NA,NA,NA,NA,NA,no_match,feed
milk,Lait,Conventionnel,Lait - Conventionnel,feed_grassland_A.2.2,NA,NA,883,NA,NA,NA,NA,NA,NA,NA,NA,no_match,feed
milk,Lait,Conventionnel,Lait - Conventionnel,feed_grassland_A.3.1,NA,NA,883,NA,NA,NA,NA,NA,NA,NA,NA,no_match,feed
milk,Lait,Conventionnel,Lait - Conventionnel,feed_grassland_A.3.2,NA,NA,883,NA,NA,NA,NA,NA,NA,NA,NA,no_match,feed
milk,Lait,Conventionnel,Lait - Conventionnel,feed_grassland_A.3.3,NA,NA,883,NA,NA,NA,NA,NA,NA,NA,NA,no_match,feed
milk,Lait,Conventionnel,Lait - Conventionnel,feed_grassland_A.4.3,0.235133745914359,0.100296736976098,883,0,0.0385748236959991,0.178759453122311,0.244471295308629,0.293785081772801,0.395380241686418,0.556411329503292,0.00337525393500508,no_match,feed
